datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed
2018-01-01,18.3,3.8,9.5,5.4,78.9,0,11.4
2018-01-02,15,4.1,9.1,6.4,84.4,0,10.7
2018-01-03,13.9,4.8,10.1,8.3,89.3,2.366,11.4
2018-01-04,18.3,10,13,11.3,90.5,11.084,12.4
2018-01-05,15.6,11.3,13.5,13.1,97.9,6.896,13.3
2018-01-06,14.6,6.7,10.7,9.4,92.8,0.857,12.8
2018-01-07,10.6,4.8,7.7,7.3,97.6,0,8.2
2018-01-08,13.3,8.9,10.7,10.6,99.4,57.202,13
2018-01-09,13.5,11.1,11.9,11.8,99.4,32.942,20.1
2018-01-10,13.5,7.1,10.6,8.5,87.6,0,16.4
2018-01-11,15.5,5,9.9,8.7,92.6,0,11.3
2018-01-12,15.1,6.7,9.7,9.3,97.5,0,15.5
2018-01-13,12.2,7.1,9.6,9,96.2,0,7.1
2018-01-14,11.9,8.8,10.1,9.3,95.2,0,16.9
2018-01-15,10.8,7.8,9,8.9,99.2,0,12
2018-01-16,14.6,8.9,11.1,10.5,96,0.772,15.1
2018-01-17,11.9,8.9,10.7,10.5,98.3,0,11.3
2018-01-18,13.4,9.3,11.1,10.6,96.6,1.951,20.5
2018-01-19,13.8,6.6,9.7,5.6,78,0,13.1
2018-01-20,13.7,3.4,7.5,2.4,72.2,0,24.6
2018-01-21,11.6,1,7.1,3.7,79.9,0,16.6
2018-01-22,10.6,7.9,9.2,8.2,93.6,3.615,21.8
2018-01-23,13.9,5.7,9.6,7.9,90.1,0,9.2
2018-01-24,11.7,5,8.4,7.8,96,4.435,23.5
2018-01-25,12.2,5.5,8.4,6.5,89,2.511,16.6
2018-01-26,10.5,1.9,6.1,5.3,94.7,0,9.1
2018-01-27,14.9,5.8,9.7,6.7,83.2,0,25
2018-01-28,16.9,2.6,9.1,6.4,84.9,0,14.9
2018-01-29,14.7,4.5,8.9,7.4,91.4,0,9.9
2018-01-30,17.6,4.7,9.4,7.1,87.4,0,7.9
2018-01-31,18.3,2.6,9.7,6.3,82.8,0,16.2
2018-02-01,19.9,6.6,12.2,8.1,78.7,0,16.1
2018-02-02,21,6.1,12.5,9,82,0,10
2018-02-03,22.5,4.7,12.7,9.3,83.1,0,8.3
2018-02-04,21.5,6.5,12.9,10.3,86.1,0,7.6
2018-02-05,22.7,5.7,12.9,9.5,83,0,7.3
2018-02-06,22.7,7.1,14,4.3,56.4,0,30.3
2018-02-07,21.7,7.1,13.2,8.2,73.5,0,15.7
2018-02-08,22,4.8,12.7,8,76.5,0,9.1
2018-02-09,22.8,5.4,13.4,8.2,74.4,0,7.5
2018-02-10,18.7,6.1,12.4,3.3,61,0,44
2018-02-11,14.8,0.7,8.7,0.5,57.9,0,22.5
2018-02-12,15.6,2.8,8.7,1.4,64.7,0,26.8
2018-02-13,17.2,4.3,9.6,-1.6,47.4,0,23.4
2018-02-14,18.3,0.7,8.6,1.8,66.7,0,23.1
2018-02-15,17.1,3.8,9.3,-0.6,56.7,0,33.4
2018-02-16,17.3,0.4,8.6,0.1,59.1,0,13.7
2018-02-17,19.3,2.1,11.1,3,61.2,0,10.7
2018-02-18,15.9,4.7,10.5,2.9,63.1,0,38.4
2018-02-19,11.1,-0.1,5.1,-4.2,55.4,0,25.6
2018-02-20,10.6,-1.3,4.8,-5.1,51.6,0,13
2018-02-21,12.7,0.1,6.2,-3.4,53.7,0,18.9
2018-02-22,12.5,1.1,6.2,1.7,76.4,0.282,26.4
2018-02-23,12.1,-1.1,4.8,-4.4,58.8,0,26.3
2018-02-24,14.3,-1.8,5.9,-1.1,62.4,0,19.9
2018-02-25,16.1,1.9,8.7,0.9,61.8,0,25.7
2018-02-26,10.1,5.4,7.5,5.5,87.3,12.2,23.2
2018-02-27,14.4,3.7,8.1,-3.4,46.9,0,37.1
2018-02-28,13.8,2.2,8.2,3.8,76.2,1.284,22.3
2018-03-01,12.2,7.9,9.5,7.9,90,34.536,39.5
2018-03-02,9.4,3.2,6.7,4.9,88.8,8.065,18.1
2018-03-03,11.7,2.2,6.5,4.2,86,3.209,29.4
2018-03-04,12.2,0.7,6.3,3.3,83,0,14.4
2018-03-05,15.6,0.3,7.6,2.3,73,0,20.1
2018-03-06,18.7,1.5,9.4,3.7,71.2,0,10.5
2018-03-07,20.4,6.6,12.9,5.6,64.5,0,16.6
2018-03-08,19.2,10.6,14.4,10,76.6,1.962,17.9
2018-03-09,19.2,8.5,13.8,9.3,76.3,0,9.8
2018-03-10,16.6,8.7,12.3,9.3,83.6,0,13.5
2018-03-11,21.5,4.8,12.6,8,77.7,0,7.8
2018-03-12,23.2,8.9,16,11.5,76.8,0.052,20.7
2018-03-13,17.1,11.1,14.3,12.4,88.6,12.614,25
2018-03-14,13.4,7.1,10.2,7.8,86.4,4.732,23.1
2018-03-15,10,3.4,7.8,6.3,90.7,9.412,20.1
2018-03-16,13,7.2,9.8,6.3,80.2,8.262,26.7
2018-03-17,12.8,4.9,8.3,4.4,77.7,0.052,20.1
2018-03-18,14.1,1.1,7.9,3.5,76.5,0,12.1
2018-03-19,18,3.1,10.9,5,70.9,0,17
2018-03-20,13.5,9.8,11.6,8.5,81.6,4.39,15
2018-03-21,19.6,11.1,14.5,13.6,94.6,27.989,29.8
2018-03-22,17.2,7.4,14.5,11.6,83.7,8.414,27
2018-03-23,14.9,3.3,9.2,4.1,72.2,0,26.2
2018-03-24,13.4,7.1,10,5.1,73.5,0.067,29.9
2018-03-25,14.9,3.9,9.1,3.2,69.8,0,17.9
2018-03-26,18.8,4.7,11.7,2,56.6,0,33
2018-03-27,23.7,7.6,15,5,53.5,0,20.4
2018-03-28,26.1,7.3,16.5,9.1,65,0,14.7
2018-03-29,28.1,9.2,17.8,9.7,64.7,0,11.7
2018-03-30,26.1,9.2,17.6,11.3,69.8,0,8.8
2018-03-31,25.5,10,17.2,11,70.7,0,14.3
2018-04-01,25.4,7.8,16.3,9.7,68.9,0,15.8
2018-04-02,23.3,10,16.2,8.7,64.6,0,20.5
2018-04-03,23.9,6.2,15,6.3,61.4,0,16
2018-04-04,22.2,10.5,15.5,7.9,62.4,0,16.5
2018-04-05,17.2,11.6,14,6.5,62.9,2.281,21.8
2018-04-06,16.2,12.2,14.2,13.9,98.3,28.134,25.1
2018-04-07,19.5,11.9,16,12.3,80.6,9.81,26.7
2018-04-08,20,7.3,13.7,8.3,73.2,0,18.9
2018-04-09,23.3,7.9,16,10.4,72.3,0,12.9
2018-04-10,19.3,11.8,16.5,11.7,74,0,16.8
2018-04-11,16,8.2,11.8,8.1,79.5,1.386,31.1
2018-04-12,16.8,3.1,10.6,3.5,66,0,12.9
2018-04-13,21.7,6.4,13.6,5.2,60.7,0,27.6
2018-04-14,23.8,8.1,16.2,8.7,65,0,13.7
2018-04-15,18.7,9.3,13.7,6.8,64.4,0,38.2
2018-04-16,11.8,6.7,9,6.6,85.4,6.169,16.3
2018-04-17,17.6,3.3,10.1,5,74.5,0,12.4
2018-04-18,16.2,7.9,11.2,5.1,68.4,0.087,13.9
2018-04-19,21.7,2.5,12.7,4.2,62.8,0,27.3
2018-04-20,26.2,7,16.2,7.7,61.9,0,20.6
2018-04-21,27.5,9.2,18.4,10.1,62.3,0,12.4
2018-04-22,28.8,10.6,20.2,11.3,60.7,0,13.3
2018-04-23,29.5,11.8,20.2,10.9,62,0,12
2018-04-24,27.3,12,18.4,11.2,67.2,0,20.5
2018-04-25,26.6,9.5,16.9,9.7,65.9,0,17.6
2018-04-26,22.5,9.9,15,8.5,66.8,0,24.4
2018-04-27,20.5,9.8,14.5,7.9,66.8,0,24.7
2018-04-28,18.5,9.2,13.6,7.8,70.4,0,24.1
2018-04-29,19.4,7.5,13.7,7.9,71.1,0,19.2
2018-04-30,20.7,8.1,14,8.7,73.4,0,20.2
2018-05-01,25.5,9.1,16.5,6.9,60.7,0,22.3
2018-05-02,24.9,9.1,16.3,9.5,67.3,0,19.1
2018-05-03,23.1,9.9,15.9,10.6,73,0,23.9
2018-05-04,29.2,10.7,18.7,10.3,63.4,0,11.8
2018-05-05,25.8,11.4,18,10.1,61.9,0,22.2
2018-05-06,24,9.9,16.2,9.2,65.4,0,21.3
2018-05-07,30,10.7,19.7,10.3,59.7,0,14.8
2018-05-08,29,13.7,20.2,11.3,58.7,0,22.1
2018-05-09,26.2,13.2,18.6,11.6,66.7,0,21.5
2018-05-10,27.9,11.7,19.1,11.3,63.8,0,20.2
2018-05-11,27.8,11.9,20.7,4.6,42.8,0,41.6
2018-05-12,28.4,14.1,20.7,5.5,40.4,0,26.4
2018-05-13,22.7,11.7,16.4,10,68.1,0,31.8
2018-05-14,22.5,10.7,15.8,10.3,71.5,0,24.3
2018-05-15,22.7,11.2,16,9.6,67.9,0,27
2018-05-16,20.7,11.2,14.8,9.9,74.8,8.319,22.8
2018-05-17,26.2,10.1,17.3,10.9,69.8,0,25.7
2018-05-18,26.6,11.7,17.9,12.2,71.6,0,25.1
2018-05-19,25.3,11.7,17,10.5,67.8,0,25.4
2018-05-20,22.5,11.3,15.7,10.1,70.8,0,23.3
2018-05-21,26.9,10.5,17.5,11,68.9,0,25
2018-05-22,24.1,12.1,16.9,11.6,73.2,0,25.3
2018-05-23,21.1,12.3,15.9,11.1,74.3,0,26.3
2018-05-24,24,11,15.9,10.3,71.3,0,33.3
2018-05-25,18.4,11.8,14.5,10.9,80.2,4.592,21.2
2018-05-26,23.7,12.3,17,11.5,72.8,0,15.2
2018-05-27,31.6,11.2,20.9,11.7,61.9,0,15.4
2018-05-28,34.9,13.6,24.7,11.6,50.1,0,19.5
2018-05-29,35.3,16.5,25.3,13.3,50.6,0,24.4
2018-05-30,23,12.9,17.1,9.1,61,0,37.8
2018-05-31,22.2,11.1,16,7.6,60,0,21.8
2018-06-01,29.8,9.3,19.7,8.5,55.3,0,19.9
2018-06-02,34.9,13.1,24.4,9.3,45.1,0,14.4
2018-06-03,36.3,15.1,25.8,12.1,47.9,0,20.3
2018-06-04,31.6,15.1,22.7,10.5,49.7,0,29.6
2018-06-05,28.6,12.3,19.7,9.5,55.2,0,22
2018-06-06,26.3,12.3,17.9,10.7,65,0,28
2018-06-07,27.4,12.8,18.9,11,63.1,0,21.3
2018-06-08,30.8,12.3,20.9,10,53.9,0,22.6
2018-06-09,26.1,14.1,20.1,7.4,49.5,0,25.6
2018-06-10,27.7,12.8,19.9,2.1,34.8,0,25.8
2018-06-11,32,11.5,22,9,49.8,0,19.1
2018-06-12,36.1,14.6,25.3,11.5,48.2,0,20.2
2018-06-13,36.1,16.1,25.2,12.1,48,0,20.1
2018-06-14,31.3,14.4,22.1,10.9,52.4,0,19.8
2018-06-15,27.1,13.3,19.6,11.1,60.4,0,31.3
2018-06-16,26.6,11.8,17.6,11.1,68.1,0,36.6
2018-06-17,25.1,12,17.7,10.3,64.4,0,21.3
2018-06-18,31,13.3,21.1,11.7,59.2,0,19.4
2018-06-19,33,13.8,22,12.6,59.3,0,21.3
2018-06-20,31,13,20.6,11.2,58.5,0,22.8
2018-06-21,34.2,12.3,22.3,9.5,51.9,0,11.2
2018-06-22,37.8,15.1,26.5,10.7,43,0,14
2018-06-23,37.8,18.8,29,10.7,36.2,0,31.7
2018-06-24,32.7,17.1,24.2,13.4,52.8,0,25.6
2018-06-25,28.5,13.8,20.1,12.7,65.4,0,21.1
2018-06-26,32.8,12.9,22,11.5,56.1,0,18.8
2018-06-27,28.7,13.3,19.7,11.5,61.7,0,21.8
2018-06-28,30.5,13.4,20.9,11.1,57.3,0,21.5
2018-06-29,35.6,13.9,25,10.5,47.1,0,20.4
2018-06-30,38.3,18.4,28.4,11.6,39.2,0,25.4
2018-07-01,34.3,15.5,24.1,13.4,54.7,0,24.6
2018-07-02,31,14.5,21.3,13.5,64,0,18.8
2018-07-03,29.1,13.4,20,12.5,64.7,0,23.2
2018-07-04,24.7,13.3,18.6,10.5,61.6,0,27.4
2018-07-05,32.1,12.8,21.8,10.4,54.5,0,16.8
2018-07-06,33.9,18.3,25.1,12.1,48,0,17.2
2018-07-07,36.1,16.6,25.8,10.8,45.2,0,15.4
2018-07-08,34.6,16.1,24.6,9.9,43.6,0,20.6
2018-07-09,36.2,15.7,25.3,9.7,40.6,0,14.8
2018-07-10,35.9,16.6,26.2,10.6,41.1,0,18.5
2018-07-11,35.7,16.2,25.1,11.6,48.7,0,15.1
2018-07-12,35.1,16.9,25.8,11,45.1,0,22.7
2018-07-13,35.6,20.2,26.4,11.6,42.4,0,13.3
2018-07-14,34.7,17.9,25.2,14.4,53.8,0,18
2018-07-15,33.3,15.8,23.2,13.8,58.9,0,19.7
2018-07-16,36.1,14.4,24,13.1,55.3,0,17.5
2018-07-17,37,15.6,24.8,13.1,53.5,0,17.3
2018-07-18,38.4,17.3,26.3,14.1,51.9,0,16.4
2018-07-19,36.9,16.9,25.8,12.5,48.2,0,20.2
2018-07-20,34.2,18.4,25.5,11.9,44.3,0,25.7
2018-07-21,34.6,18.4,25.6,12.9,46.8,0,27.3
2018-07-22,34.5,17.3,24.6,13.5,53.3,0,21.6
2018-07-23,36.8,17.4,25.5,13.9,51.8,0,19.9
2018-07-24,37.8,16.2,25.4,14.5,55,0,17.3
2018-07-25,39.3,17.2,27,13.3,47.4,0,18.1
2018-07-26,36.5,17,25.5,13.6,50.7,0,15.4
2018-07-27,34,15.1,23.5,13.1,55.4,0,18.4
2018-07-28,35.8,14.6,24,13.3,55.6,0,16.8
2018-07-29,32,15.7,22.1,12.9,58,0,15
2018-07-30,34.9,15.1,23.8,13.2,55.1,0,13.8
2018-07-31,34.5,15.8,23.9,13.2,54.3,0,15.1
2018-08-01,33.1,15.1,23.2,12.2,52.5,0,17.8
2018-08-02,32.5,14.1,22.6,11.8,54.1,0,18.2
2018-08-03,33.5,13.7,23.3,11.7,52.8,0,11.6
2018-08-04,36.3,14.8,25,11.3,46.7,0,27.2
2018-08-05,32.7,15.8,23.1,11.5,50.7,0,13.6
2018-08-06,33.9,14.6,23.8,11.4,50.4,0,14.9
2018-08-07,31.6,16.2,23,11.3,49.5,0,14.1
2018-08-08,33.4,14.3,23,13.3,58.4,0,10.2
2018-08-09,37.4,14.6,25.6,13,51.7,0,12.3
2018-08-10,36.9,16.8,26.4,12.3,44.5,0,13.2
2018-08-11,36.3,19.3,26.5,11.4,41.5,0,20.7
2018-08-12,35,18,25.1,11.3,45.1,0,20
2018-08-13,32.3,14.5,22.5,12.5,56.9,0,20.7
2018-08-14,29.2,14.3,20.2,13,66,0,23.5
2018-08-15,29.6,14.3,20.8,13.2,65.8,0,19.5
2018-08-16,33.5,15,22.8,12.3,57.5,0,18.9
2018-08-17,36.3,15.7,24.9,10.7,46.6,0,17.2
2018-08-18,37.3,15.7,25.7,9.6,39.9,0,14.6
2018-08-19,35.3,15.6,23.9,10.7,47.9,0,17.3
2018-08-20,31.4,14.1,21.3,11.8,58.8,0,16.8
2018-08-21,24.5,12.7,18,12.5,72.5,0,20.7
2018-08-22,28.5,13.6,20,13.5,69.6,0,16.4
2018-08-23,27.1,14.1,19.5,12.1,65.1,0,18.9
2018-08-24,26.6,13.2,19,12.7,69.6,0,17.7
2018-08-25,30.6,12.1,20.2,12.3,65.8,0,14.9
2018-08-26,29.5,12.8,19.5,11.5,64.5,0,19.1
2018-08-27,26.3,13.7,18.9,12.6,69.3,0,22.1
2018-08-28,24.7,13.8,18.6,13.1,72.1,0,22.3
2018-08-29,26.9,14.4,19.9,11.9,62.2,0,23.6
2018-08-30,25.1,14.3,19.3,12.1,66,0,17.5
2018-08-31,30.6,13.7,20.9,12.9,65.1,0,15.7
2018-09-01,31.5,14.5,22.1,12.7,59,0,16.6
2018-09-02,34,14.4,23.2,12.3,54.2,0,16.7
2018-09-03,32.4,13.9,21.3,12.4,60.3,0,18
2018-09-04,31.9,13.9,21.6,12.6,61.1,0,17.6
2018-09-05,30.3,13.9,21,11.8,59.4,0,24.6
2018-09-06,31.4,11.8,20.4,11.8,63.2,0,19.4
2018-09-07,35.2,12.3,23.1,11.5,55.4,0,16.4
2018-09-08,33.9,15.6,23.5,10.4,47.6,0,18.2
2018-09-09,34.3,12.1,22.9,10.2,50.1,0,16.5
2018-09-10,33.4,13.7,23,9.8,48.4,0,16.1
2018-09-11,30.9,14.6,21.9,10,51.1,0,24
2018-09-12,24.3,12.8,18.3,8.2,53.4,0,17.7
2018-09-13,26.1,15,19.3,9.6,56.2,0,17.1
2018-09-14,26.3,11.8,18.7,8.9,59.2,0,12.3
2018-09-15,25.1,14.1,18.3,8.7,57.1,0,25.5
2018-09-16,26.6,10.8,17.8,9,61.4,0,14.8
2018-09-17,27.3,12.2,18.3,10.4,64.3,0,17.9
2018-09-18,27.4,11.6,18.2,10.1,64.5,0,10.9
2018-09-19,30.5,11.3,20.2,9.7,57.3,0,18.8
2018-09-20,32.5,13.5,21.6,5.6,39.9,0,14
2018-09-21,33.4,11.6,21.8,7.5,46.4,0,16.7
2018-09-22,32.3,14.5,21.6,8.9,49,0,15.2
2018-09-23,30.7,13.8,21.6,8.8,48,0,14.4
2018-09-24,32.7,10.8,21,7.7,50.2,0,12.1
2018-09-25,33.9,10.9,21.7,7.4,48.7,0,10.6
2018-09-26,34.9,12,22.2,8.7,49.7,0,10.1
2018-09-27,35,11.8,22.2,9.8,52.5,0,14.2
2018-09-28,25.4,12.8,18,11.2,66.4,0,24.6
2018-09-29,23.8,13.2,17.9,11.8,68.7,0,21.8
2018-09-30,25.7,13.7,20,12.2,64.2,0,10.7
2018-10-01,26.2,14.8,20.7,11.9,59.5,0,11.8
2018-10-02,28.1,17.7,22.2,14.7,63.6,0.014,24.4
2018-10-03,26.8,17.1,20.5,15.8,76,7.752,19.7
2018-10-04,23.2,15.2,18.7,13.7,74,0.289,22.3
2018-10-05,25.4,10.8,17.9,11.8,69.8,0,13.4
2018-10-06,26.7,13.6,20.1,10,56.4,0,28.2
2018-10-07,27.1,14.5,20.1,4.2,38.6,0,37.5
2018-10-08,28.1,13.6,20.1,4.1,37.2,0,22
2018-10-09,28,11.5,18.9,8.8,55.6,0,25.5
2018-10-10,25,9.5,16.4,10.3,71.4,0,17.4
2018-10-11,25,11.4,16.8,10.3,68.1,0,16.1
2018-10-12,29.2,9.9,18.8,5.6,50.3,0,23.2
2018-10-13,28.8,9.2,18.3,5.6,49.4,0,10.5
2018-10-14,27.6,8.2,17.9,1,45.1,0,32.2
2018-10-15,27.8,10.4,18.1,-4.8,23.3,0,23.8
2018-10-16,27.4,5.6,15.8,1.4,42.9,0,8.2
2018-10-17,27,7.3,16.1,3.6,48.2,0,7.6
2018-10-18,27.1,8.4,16.5,6.8,59.8,0,7.9
2018-10-19,28.3,8.3,16.9,6.6,57.3,0,12.1
2018-10-20,28.1,8.8,17.1,7.3,57.2,0,9
2018-10-21,27.7,9.1,17.6,8.2,60.4,0,11.4
2018-10-22,25.7,8.7,15.7,8.7,67.6,0,15.7
2018-10-23,21.8,9.7,14.7,8.3,68.1,0,13.2
2018-10-24,25,7.6,14.9,8.1,69.6,0,5.5
2018-10-25,27.3,8.8,17.4,8.5,62.5,0,10.8
2018-10-26,26.2,9.9,17.5,9.4,62.1,0,9
2018-10-27,26.2,10.7,18.2,11.1,65.6,0,11.8
2018-10-28,25.5,12.9,18.1,12.8,73.5,0,18.5
2018-10-29,22.8,9.2,15.5,5.4,56.3,0,27.3
2018-10-30,24.3,11.7,17.6,1.2,35.8,0,34.1
2018-10-31,23.9,6.8,15.2,2.4,44.6,0,16.1
2018-11-01,28.2,8.8,16.8,7.5,57,0,11.2
2018-11-02,26.3,8.8,16.8,8.1,59.6,0,10.4
2018-11-03,28.3,12,18.7,4.3,44,0,16
2018-11-04,26.1,9.1,16.7,4.6,48.5,0,12
2018-11-05,26,9.8,16.7,1.9,42.4,0,26
2018-11-06,23.3,5.6,13.5,0.7,46,0,13.6
2018-11-07,22.7,4.2,12.8,0.5,48.2,0,25
2018-11-08,22.9,8.3,15.6,-6.3,22.9,0,38.9
2018-11-09,17,1.7,9.2,-4.2,42.5,0,14.8
2018-11-10,17,2.7,7.9,-1.6,56.5,0,9.9
2018-11-11,20.1,1.2,8.8,-2.1,52.6,0,9.8
2018-11-12,19.2,1.1,8.5,-0.5,59.1,0,6.2
2018-11-13,16.7,2.5,8.4,-0.2,59,0,10.1
2018-11-14,16.6,0.1,7,-0.2,65,0,11.8
2018-11-15,15.5,1.1,6.8,0.8,69.3,0,7.4
2018-11-16,17.8,0,7.1,1.2,71.3,0,1.9
2018-11-17,18.3,1.6,8,1.2,67.7,0,8.3
2018-11-18,18.3,-0.1,7.5,1,68.9,0,9.8
2018-11-19,18.4,1.7,8.1,1.6,68.3,0,7.7
2018-11-20,18.3,1.1,8.6,2,67.7,0,8.3
2018-11-21,13.7,6.4,10.7,7.2,80.2,17.981,13.6
2018-11-22,16.6,11.2,13.4,10.2,82.2,5.557,20.5
2018-11-23,13.4,11.2,12.6,11.9,95.6,6.435,24.4
2018-11-24,16.6,11.2,14.3,13.1,92.9,0,16.4
2018-11-25,17.6,6.7,11.5,9,86.4,0,11.1
2018-11-26,17.5,5.8,11.4,9.3,88,0,9.2
2018-11-27,13.9,8.9,12,11.2,95.4,2.102,16.1
2018-11-28,16.8,13.3,14.2,12.2,87.9,0.864,28.9
2018-11-29,13.3,9.3,12.3,11,92.1,30.2,32.5
2018-11-30,15.5,6.1,9.4,6.8,86.1,0,10.3
2018-12-01,14.5,5.1,9.2,6.7,86.3,7.34,17.9
2018-12-02,12.7,2.2,7,4.2,84.4,0,14.1
2018-12-03,11.6,1.1,6.5,3.1,80.7,0,13.3
2018-12-04,10.7,7.6,8.8,4.5,74.3,0,13.6
2018-12-05,13.2,8.3,10.3,7.6,84,3.301,22
2018-12-06,15.5,5.9,10.2,5.7,75.2,0,17.7
2018-12-07,15.4,2.5,7.7,5.1,85.2,0,9.4
2018-12-08,15,2.8,8,5.5,85.9,0,9.7
2018-12-09,10.9,3.9,7.9,6.8,93.3,0,9.1
2018-12-10,14.9,7.4,9.9,7.6,86.7,0.05,16.6
2018-12-11,13.5,3.1,8.1,5.3,83.8,0,12.2
2018-12-12,16,5.2,9.9,4.7,72.3,0,30.2
2018-12-13,15.3,3,8.2,5.2,82.7,0,9.2
2018-12-14,15.7,4.2,9.6,7.4,86.8,0.052,14.7
2018-12-15,14.6,6.6,10.2,8.1,87.8,0.052,8.8
2018-12-16,13.6,6.6,10.2,8.1,87.4,21.84,21.8
2018-12-17,14.3,8.7,11.6,9.5,87.3,9.922,15.8
2018-12-18,16.1,4.8,10.9,8.7,87.1,0,13.1
2018-12-19,17.2,8.2,12.4,10.2,87.3,0,11.6
2018-12-20,12.1,8.3,10.5,8.9,89.8,0.505,9.9
2018-12-21,13.2,8.4,10.8,9.8,94,1.612,15.5
2018-12-22,12.1,3.4,8.3,5.4,82.2,0,13.6
2018-12-23,13.1,6.8,9.8,7.7,87.2,0.048,14.4
2018-12-24,12.2,8.7,10.3,9.2,92.8,6.524,20.8
2018-12-25,15.9,6.4,10.3,6.1,77.1,4.674,31.1
2018-12-26,13.8,2.3,8.1,2.2,67.8,0,18.4
2018-12-27,13.9,3.5,8.1,1.2,65.7,0,35.3
2018-12-28,13.3,3.3,7.9,-1.5,53.1,0,30.7
2018-12-29,12.3,1.2,6.1,0.8,70.4,0,9.7
2018-12-30,13.3,1.2,6.5,2.5,77.7,0,8.8
2018-12-31,12.7,4.8,8.3,-2.4,49.7,0,40.6
2019-01-01,12.7,3.2,6.6,-4.5,46.5,0,30.5
2019-01-02,11.1,-1,4.6,0.8,78,0,6.5
2019-01-03,11.6,-0.1,4.8,1.5,81,0,12.6
2019-01-04,12.7,0.1,5.1,1.9,81.5,0,4.9
2019-01-05,11,2.1,6.9,4.7,86.6,5.424,37.7
2019-01-06,10,6.8,8.7,7.7,93.5,28.482,40.7
2019-01-07,14.2,9.3,10.9,9.2,90.1,1.231,25
2019-01-08,13.2,7,10,9.2,95.1,0.692,14.7
2019-01-09,16.7,11.8,13.8,11.1,84.3,6.615,23.2
2019-01-10,11.3,7.2,9.4,9.3,99.1,0,10.3
2019-01-11,14.6,8.1,10.9,9.2,89.7,0.009,12.1
2019-01-12,16.2,5.2,10,7.1,84.3,0,9.7
2019-01-13,15.9,3.4,9.1,6.5,85,0,10.5
2019-01-14,12.7,3.8,8.7,6,84.3,0.854,16.5
2019-01-15,12.1,6.1,9.8,8.2,89.5,20.39,31.6
2019-01-16,14.3,11.1,12.6,10.3,85.8,34.387,45.5
2019-01-17,14.9,11.1,12.8,9.8,82.4,1.945,29.4
2019-01-18,14.8,10.1,12.1,10.1,87.6,0.86,12.8
2019-01-19,18.3,11.2,13.7,10.9,84.2,0,9.7
2019-01-20,15.8,8.5,12.5,10.1,85.4,3.844,29.2
2019-01-21,13.8,3.6,8.8,4.5,75.7,0,22.6
2019-01-22,14.3,5.6,9,2.1,63.4,0,26.4
2019-01-23,13.7,2.3,8,4.7,80.8,0,14.4
2019-01-24,14.9,2,7.8,5.1,84.2,0,8.6
2019-01-25,16.6,2,8.5,5.1,82.1,0,8.7
2019-01-26,14.8,2.9,8.7,6.3,86.2,0,7.6
2019-01-27,18.3,5.4,10.7,7.5,83,0,14.2
2019-01-28,17,7,11.5,8.5,82.8,0,8.4
2019-01-29,17.7,8.5,12.1,9.8,86.9,0,10.8
2019-01-30,18,7.8,11.9,10,88.5,0,11.2
2019-01-31,17.9,7.4,12.3,10.1,87.5,0,12.2
2019-02-01,15.1,10.4,12.3,10.2,87.4,8.205,26.3
2019-02-02,15.5,10.7,12.7,9.4,81.1,15.15,38.2
2019-02-03,13.5,9.5,11,8.2,82.9,5.212,42.4
2019-02-04,10,5,8.3,5.3,81.6,7.701,28.7
2019-02-05,8.9,1.8,5.1,0.9,76,0,18
2019-02-06,11.5,0.7,5.1,0.7,75.1,0,12.9
2019-02-07,10.9,-0.7,5,1.1,78.1,0,10.3
2019-02-08,10.9,3.3,6.8,3.6,81,4.513,14.3
2019-02-09,10,5.8,7.9,6.3,90.2,3.811,25.5
2019-02-10,10.7,3.4,6.9,1.2,69.2,0.429,16.8
2019-02-11,11.7,0.8,5.7,0.6,71.6,0,12
2019-02-12,8.6,3.2,6.1,2,75.5,0.237,13.1
2019-02-13,15.4,8.1,10.9,8.8,87.2,46.949,32.7
2019-02-14,17.1,9.8,13.1,9.7,80.2,13.798,40.6
2019-02-15,10.6,6.2,8.2,4.7,78.7,6.778,25.1
2019-02-16,12.7,4.3,8.3,4,75.2,0.052,26.9
2019-02-17,10.5,2.7,6.3,2.5,78,1.3,21
2019-02-18,12.6,2.4,7.1,-1.2,58.2,0,31
2019-02-19,12.2,0.2,6.9,-1.9,55.9,0,16.7
2019-02-20,13.5,4.4,8.2,2.4,68.2,0,13.9
2019-02-21,12.9,2.7,7.9,-0.8,59.6,0.615,38.1
2019-02-22,12.2,2.1,6.8,-3.5,49.3,0,26.2
2019-02-23,12.6,1,7.3,0.1,61.3,0,11.8
2019-02-24,13.3,7,9.9,5.3,73.4,0,13.6
2019-02-25,12,8.3,10.1,7.7,85.1,14.658,17.3
2019-02-26,12.8,10.6,11.1,9,87.1,42.283,24.9
2019-02-27,16.7,10,12.1,9.2,82.7,19.885,40.2
2019-02-28,13.4,8.9,10.7,5.5,72.2,0,14.4
2019-03-01,13.8,7.4,10.9,6.8,76.6,0,8.9
2019-03-02,11.7,8.9,10.5,9.8,95.6,15.31,22.3
2019-03-03,15.9,10.2,12.3,10.5,89.3,0.39,23.6
2019-03-04,14.9,9.9,11.8,8,78,0,12.9
2019-03-05,13.4,9.3,11.7,9.2,85.1,2.615,28.9
2019-03-06,16.5,11.1,13.1,10.5,84.2,18.612,33.7
2019-03-07,12.9,8.3,10.9,6.8,76.6,0,21.2
