Date,"Flu","Sinusitis","Fatigue","Feeling cold","Bronchitis","Pneumonia","Headache","Congestion","Chest pain","Soar throat"
2022-01-25,69,1458,412,0,1827,5148,543,38,491,0
2022-01-26,64,1399,484,0,1822,5451,600,26,442,0
2022-01-27,75,1515,479,0,1808,5304,580,36,451,0
2022-01-28,68,1395,425,0,1534,5136,567,31,460,0
2022-01-29,61,1291,393,0,1428,4951,499,19,396,0
2022-01-30,63,1321,429,0,1491,4894,559,21,452,5
2022-01-31,75,1487,423,0,1665,4899,568,20,504,0
2022-02-01,59,1415,480,0,1696,4995,503,20,446,0
2022-02-02,65,1404,476,0,1686,5081,604,30,430,0
2022-02-03,56,1491,488,0,1638,5184,540,31,440,1
2022-02-04,66,1308,426,0,1593,4832,536,23,469,0
2022-02-05,48,1221,418,1,1312,4634,476,28,493,0
2022-02-06,66,1225,439,0,1307,7724,479,10,523,0
2022-02-07,69,1471,483,0,1444,4794,593,31,535,1
2022-02-08,61,1459,458,0,1394,4580,558,35,499,0
2022-02-09,65,1442,500,0,1585,4536,576,37,460,1
2022-02-10,70,1314,447,0,1613,4475,544,38,383,0
2022-02-11,51,1293,392,0,1435,4400,511,23,325,0
2022-02-12,56,1242,398,0,1260,3888,512,22,355,0
2022-02-13,52,1134,405,0,1188,4404,558,14,371,0
2022-02-14,52,1422,401,0,1295,4423,513,23,396,0
2022-02-15,51,1432,422,0,1460,4590,551,31,385,0
2022-02-16,61,1429,498,0,1588,4675,571,25,423,1
2022-02-17,64,1322,439,0,1537,4692,578,22,367,0
2022-02-18,49,1277,429,0,1407,4967,506,12,345,0
2022-02-19,50,1148,395,0,1230,4222,451,20,383,0
2022-02-20,72,1220,398,0,1224,4340,525,24,340,0
2022-02-21,40,1365,433,0,1417,4445,560,22,421,0
2022-02-22,56,1458,435,0,1510,4765,572,14,361,0
2022-02-23,59,1356,460,0,1482,4533,542,20,374,1
2022-02-24,49,1259,369,0,1348,4140,520,20,375,1
2022-02-25,31,1202,332,0,1271,3847,461,8,359,0
2022-02-26,35,1189,310,0,1089,3862,461,12,336,0
2022-02-27,43,1162,395,0,1279,4065,469,11,349,0
2022-02-28,40,1341,387,0,1413,3936,480,23,386,0
2022-03-01,51,1419,467,0,1445,3971,514,15,360,0
2022-03-02,53,1417,454,0,1378,4164,598,18,373,0
2022-03-03,52,1478,400,0,1477,4108,550,23,331,1
2022-03-04,47,1334,348,0,1413,4108,420,20,308,0
2022-03-05,40,1143,388,0,1229,3964,399,21,323,0
2022-03-06,24,1264,361,0,1202,3945,489,15,339,0
2022-03-07,66,1365,379,0,1744,4232,457,14,380,0
2022-03-08,40,1407,402,0,1736,4120,450,27,389,0
2022-03-09,40,1524,401,0,1554,4184,509,27,330,0
2022-03-10,42,1430,418,0,1432,4080,437,22,325,3
2022-03-11,49,1314,352,0,1452,3984,451,17,356,0
2022-03-12,37,1284,356,1,1451,3771,396,13,306,0
2022-03-13,27,1365,429,0,1418,3948,496,10,331,0
2022-03-14,49,1518,449,0,1866,4094,477,21,373,1
2022-03-15,43,1548,447,0,1857,4288,494,29,410,0
2022-03-16,47,1479,424,0,1757,4081,455,20,333,0
2022-03-17,56,1439,411,0,1655,4073,454,15,358,0
2022-03-18,36,1281,351,0,1557,3791,460,24,402,0
2022-03-19,30,1075,295,0,1467,3883,474,23,337,0
2022-03-20,42,1129,370,0,1461,3884,487,16,324,0
2022-03-21,58,1143,407,0,1717,4126,586,22,383,0
2022-03-22,43,1223,453,0,1984,4180,556,24,392,0
2022-03-23,61,1319,463,0,2181,4903,545,19,397,0
2022-03-24,38,1223,447,0,2455,4052,558,21,324,0
2022-03-25,31,1122,464,0,2157,4080,492,17,355,1
2022-03-26,43,1040,329,0,1981,3952,508,13,329,0
2022-03-27,34,1081,318,0,2082,4257,525,17,370,0
2022-03-28,38,1166,423,0,2207,4462,634,21,413,1
2022-03-29,39,1212,417,0,2218,4310,646,21,316,1
2022-03-30,48,1305,446,0,2221,4466,638,11,377,0
2022-03-31,37,1183,393,0,2136,4314,544,19,406,0
2022-04-01,45,1137,344,1,2068,3977,640,20,321,0
2022-04-02,35,1086,364,0,1878,4229,437,14,342,0
2022-04-03,37,1153,346,0,1887,4169,569,13,309,1
2022-04-04,49,1265,507,0,2200,4431,630,27,374,0
2022-04-05,44,1212,445,0,2415,4205,565,17,363,0
2022-04-06,41,1254,446,1,2396,4598,589,32,369,1
2022-04-07,61,1225,381,0,2241,4537,492,25,371,0
2022-04-08,47,1167,355,0,2172,4226,478,22,316,2
2022-04-09,45,1085,340,1,1890,4136,482,16,297,0
2022-04-10,47,1109,399,0,1867,4388,442,21,333,0
2022-04-11,51,1324,436,0,2244,4592,501,21,356,0
2022-04-12,46,1277,392,0,2341,4726,582,21,454,0
2022-04-13,55,1262,383,0,2192,4339,531,21,396,0
2022-04-14,38,1110,357,0,2178,4273,564,12,345,0
2022-04-15,40,1083,400,0,1925,4112,431,14,310,0
2022-04-16,45,946,346,0,1704,3995,448,16,316,0
2022-04-17,46,1002,358,0,1709,4053,526,16,355,0
2022-04-18,52,1185,338,0,2339,4408,521,11,379,1
2022-04-19,71,1211,440,0,2379,4501,598,24,343,1
2022-04-20,59,1287,412,0,2386,4348,556,24,321,1
2022-04-21,55,1136,391,0,2349,4266,553,16,300,0
2022-04-22,63,1111,356,0,2222,4021,518,19,350,0
2022-04-23,40,1001,339,0,1894,4003,522,11,321,0
2022-04-24,43,991,368,0,1887,3912,596,15,297,0
2022-04-25,66,1160,422,0,2375,4564,669,33,366,0
2022-04-26,62,1265,416,0,2503,4291,688,16,364,0
2022-04-27,50,1269,416,0,2377,4206,539,18,378,0
2022-04-28,54,1302,394,0,2385,4132,471,28,390,0
2022-04-29,40,1133,371,0,2172,3858,488,19,307,0
2022-04-30,45,976,383,0,1868,3837,428,12,286,1
2022-05-01,37,1073,372,0,1868,3885,448,13,333,0
2022-05-02,63,1171,407,0,2347,4074,480,16,375,0
2022-05-03,63,1314,393,0,2473,4165,451,16,307,0
2022-05-04,51,1449,336,0,2372,4380,442,21,358,0
2022-05-05,63,1380,389,0,2298,4223,483,31,358,0
2022-05-06,42,1223,373,0,2377,4273,505,10,323,1
2022-05-07,41,1023,308,0,2017,3849,520,20,312,0
2022-05-08,48,1022,353,0,1961,3956,417,16,272,0
2022-05-09,59,1165,427,0,2417,4374,540,22,344,0
2022-05-10,47,1235,412,1,2446,4364,549,18,376,1
2022-05-11,60,1238,426,0,2529,4081,481,26,302,0
2022-05-12,75,1155,424,0,2376,4105,461,19,334,1
2022-05-13,39,1105,397,0,2254,4017,447,27,338,1
2022-05-14,44,962,367,1,1987,3639,447,14,305,0
2022-05-15,55,1001,371,0,2008,3833,497,24,302,0
2022-05-16,55,1229,462,0,2461,4484,571,38,360,0
2022-05-17,37,1165,469,0,2515,4417,565,18,350,1
2022-05-18,53,1127,364,1,2470,4277,490,21,455,1
2022-05-19,61,1087,415,0,2335,4248,491,32,355,0
2022-05-20,50,1062,383,0,2058,4071,478,14,352,0
2022-05-21,49,975,391,0,1810,3879,469,22,288,0
2022-05-22,44,1051,422,0,1933,4259,568,22,345,0
2022-05-23,55,1220,428,1,2489,4399,626,29,356,0
2022-05-24,44,1127,418,0,2495,4285,617,20,336,0
2022-05-25,45,1104,445,0,2349,4128,528,14,301,0
2022-05-26,47,1035,447,0,2290,4482,535,25,344,0
2022-05-27,38,942,366,1,2209,4106,423,25,327,0
2022-05-28,35,886,371,0,2086,3852,467,12,310,0
2022-05-29,49,899,412,1,1949,4130,461,20,335,2
2022-05-30,52,1027,416,0,2128,4212,517,26,411,0
2022-05-31,43,1085,432,0,2210,4361,471,17,430,0
2022-06-01,52,1076,429,0,2375,4246,491,15,386,0
2022-06-02,40,1090,399,0,2321,4247,448,31,407,1
2022-06-03,37,1033,377,2,2275,4062,470,12,378,0
2022-06-04,53,958,392,0,2017,4345,412,22,335,0
2022-06-05,33,922,381,0,1987,4451,431,16,422,0
2022-06-06,52,1101,423,0,2268,4481,448,29,407,0
2022-06-07,50,1170,472,0,2316,4284,438,17,378,0
2022-06-08,58,1047,346,0,2420,4094,480,18,483,3
2022-06-09,42,1040,433,1,2236,4095,437,21,340,0
2022-06-10,35,968,384,0,1944,4022,497,12,311,0
2022-06-11,44,882,368,0,1878,3740,411,16,336,2
2022-06-12,36,906,381,0,1888,4071,441,28,345,0
2022-06-13,51,1042,429,0,2116,4338,472,27,392,0
2022-06-14,50,1171,441,1,2132,4099,495,19,396,1
2022-06-15,51,1095,427,0,2131,4014,487,20,376,0
2022-06-16,58,1136,427,0,2086,3965,538,16,325,1
2022-06-17,46,1010,400,0,1961,3787,472,28,327,1
2022-06-18,38,967,390,0,1806,3892,468,16,265,0
2022-06-19,41,989,433,0,1807,3908,443,16,304,0
2022-06-20,46,1279,478,0,2202,4236,446,10,363,0
2022-06-21,45,1266,498,0,2213,4127,494,28,314,0
2022-06-22,34,1110,451,0,2118,4045,487,25,327,0
2022-06-23,41,1065,433,0,2015,3969,474,21,373,1
2022-06-24,36,946,430,0,1924,3795,414,22,330,0
2022-06-25,36,908,401,0,1759,3670,451,22,328,0
2022-06-26,41,925,371,0,1868,3845,472,13,344,0
2022-06-27,40,1041,416,1,2161,4550,466,14,400,0
2022-06-28,48,1233,418,0,2076,6218,462,19,364,0
2022-06-29,52,1005,425,0,2016,4360,439,21,338,3
2022-06-30,30,928,371,1,1736,4108,451,17,328,0
2022-07-01,37,960,397,0,1986,3791,483,13,393,1
2022-07-02,32,888,362,0,1533,3554,422,58,306,0
2022-07-03,31,850,389,0,1574,3668,465,68,324,0
2022-07-04,58,897,438,0,1643,3745,535,91,327,0
2022-07-05,45,1026,412,0,1682,4055,499,34,321,2
2022-07-06,28,1012,406,0,1610,3950,441,41,318,0
2022-07-07,35,996,418,0,1713,3769,430,23,316,0
2022-07-08,32,947,432,0,1537,3810,408,21,332,0
2022-07-09,42,842,348,0,1422,3597,356,15,277,0
2022-07-10,31,915,404,0,1479,3777,414,25,324,0
2022-07-11,41,1007,418,0,1788,4083,438,25,357,0
2022-07-12,36,1084,449,0,1877,4006,494,14,393,0
2022-07-13,48,960,416,0,1773,4057,472,21,343,0
2022-07-14,28,1001,439,0,1829,4077,465,26,390,0
2022-07-15,50,916,354,0,1622,3643,443,17,393,0
2022-07-16,36,779,384,0,1446,3704,421,14,276,1
2022-07-17,35,851,357,0,1509,3975,456,16,337,0
2022-07-18,30,983,400,0,1698,3959,433,21,354,0
2022-07-19,31,951,406,0,1820,3964,432,23,392,0
2022-07-20,44,954,431,0,1764,4018,428,23,334,0
2022-07-21,28,926,405,0,1821,3928,466,29,345,0
2022-07-22,38,872,395,0,1602,3863,437,10,317,1
2022-07-23,41,859,393,0,1366,3734,386,13,294,0
2022-07-24,26,899,391,0,1365,3827,423,19,353,1
2022-07-25,35,943,422,0,1650,3933,461,20,352,0
2022-07-26,40,969,442,0,1710,4139,427,19,384,1
2022-07-27,36,1045,505,0,1593,4152,434,14,333,0
2022-07-28,34,1045,424,0,1522,4079,466,18,314,1
2022-07-29,33,1027,408,0,1429,3763,430,27,336,0
2022-07-30,32,785,376,0,1414,3667,402,9,325,0
2022-07-31,18,896,393,0,1304,3767,409,11,322,0
2022-08-01,30,964,454,1,1546,4040,449,16,335,0
2022-08-02,26,926,394,0,1581,3874,469,25,341,0
2022-08-03,45,1015,418,0,1547,3939,465,19,337,0
2022-08-04,35,1026,440,0,1511,3799,482,12,307,1
2022-08-05,30,1026,423,0,1480,3670,457,29,295,0
2022-08-06,30,924,385,1,1361,3610,466,16,357,0
2022-08-07,38,998,390,0,1352,4207,473,15,309,1
2022-08-08,29,1120,436,0,1462,4498,514,25,353,0
2022-08-09,40,1084,399,0,1597,4355,516,16,363,0
2022-08-10,34,982,434,1,1487,4241,458,12,338,1
2022-08-11,43,1006,451,0,1625,4087,481,21,333,1
2022-08-12,35,877,423,0,1449,3930,428,18,351,0
2022-08-13,31,775,396,0,1218,3959,411,11,314,1
2022-08-14,30,781,421,0,1249,4295,520,15,321,1
2022-08-15,23,989,458,0,1378,4177,516,19,361,0
2022-08-16,43,1017,476,0,1483,4342,523,19,383,1
2022-08-17,34,953,485,0,1593,4270,540,21,369,0
2022-08-18,33,947,423,0,1527,4217,540,32,368,0
2022-08-19,35,883,447,0,1328,4185,491,12,323,0
2022-08-20,41,784,385,0,1338,4045,476,16,314,0
2022-08-21,32,873,432,0,1335,4214,453,20,378,0
2022-08-22,39,956,509,0,1486,4166,539,21,403,1
2022-08-23,46,944,554,0,1697,4119,577,28,357,0
2022-08-24,47,960,530,1,1663,4145,579,10,375,1
2022-08-25,38,1015,484,0,1640,4139,553,24,368,0
2022-08-26,27,911,456,0,1585,3944,460,27,391,0
2022-08-27,29,903,411,0,1467,3835,499,20,323,0
2022-08-28,24,921,388,1,1329,3954,563,23,316,0
2022-08-29,33,917,456,0,1552,4141,534,14,364,0
2022-08-30,48,1013,497,0,1759,4109,547,19,336,0
2022-08-31,41,1062,452,0,1767,4247,460,17,342,0
2022-09-01,35,992,429,0,1799,4354,475,10,347,0
2022-09-02,28,936,391,0,1662,4205,448,26,340,0
2022-09-03,52,939,367,1,1499,3901,405,11,461,0
2022-09-04,23,913,415,1,1582,4080,439,13,358,0
2022-09-05,45,986,454,0,1696,4191,482,28,354,1
2022-09-06,36,1104,468,0,1977,4208,523,14,509,0
2022-09-07,41,1040,438,0,1943,4511,534,18,354,0
2022-09-08,35,940,439,0,1912,4425,498,26,333,0
2022-09-09,29,904,376,0,1924,4107,437,19,296,0
2022-09-10,23,881,375,0,1905,3997,421,23,288,1
2022-09-11,38,930,406,1,1883,4248,419,28,312,0
2022-09-12,37,1022,435,0,2053,4054,492,26,385,0
2022-09-13,35,1044,484,0,1952,3711,458,36,364,0
2022-09-14,52,1025,461,0,1888,4606,527,27,364,0
2022-09-15,39,1029,415,0,1734,4602,481,19,322,0
2022-09-16,34,993,435,0,1723,4208,524,21,278,0
2022-09-17,28,1038,392,0,1498,4265,403,28,316,0
2022-09-18,27,921,388,2,1617,4312,464,25,313,1
2022-09-19,59,1108,474,0,2099,4828,547,32,325,0
2022-09-20,47,1120,466,0,1952,4629,548,24,369,0
2022-09-21,33,1138,472,0,2008,4598,506,21,383,0
2022-09-22,30,1258,454,0,1916,4734,551,24,366,0
2022-09-23,61,1089,423,0,1757,4353,505,30,386,1
2022-09-24,35,965,381,0,1648,4529,426,27,382,0
2022-09-25,35,1073,376,0,1728,4796,462,28,325,0
2022-09-26,34,1143,410,0,2011,5095,542,24,403,0
2022-09-27,50,1173,461,0,2116,5095,468,24,363,0
2022-09-28,35,1464,391,0,1996,5017,458,33,357,0
2022-09-29,48,1898,430,0,1869,4909,485,25,359,0
2022-09-30,41,1695,378,0,1771,4663,500,15,345,1
2022-10-01,38,1738,305,0,1607,4545,430,13,282,1
2022-10-02,35,1785,382,0,1772,4592,465,16,326,0
2022-10-03,42,1714,410,0,2316,4906,517,21,354,0
2022-10-04,56,1547,443,0,2145,5101,482,29,362,0
2022-10-05,43,1453,434,0,2036,5050,553,27,349,2
2022-10-06,43,1391,411,0,2078,5344,575,22,381,0
2022-10-07,53,1500,406,0,1870,4982,440,18,348,0
2022-10-08,33,1379,328,0,1625,4736,412,31,286,0
2022-10-09,39,1363,382,0,1687,4841,447,22,319,0
2022-10-10,40,1438,413,0,2077,5250,582,18,413,1
2022-10-11,52,1372,429,0,2160,5600,499,27,384,0
2022-10-12,38,1354,476,1,2222,5102,490,25,329,0
2022-10-13,61,1259,456,0,2134,5124,532,25,374,0
2022-10-14,51,1161,415,0,2079,4791,467,30,358,0
2022-10-15,34,1142,384,0,1865,4915,454,21,283,0
2022-10-16,44,1166,411,0,2050,4696,519,18,318,1
2022-10-17,42,1323,444,0,2371,5142,506,22,349,0
2022-10-18,44,1072,485,0,2354,5086,590,36,387,0
2022-10-19,53,1223,444,0,2135,4898,483,29,384,2
2022-10-20,54,1255,386,0,2152,4956,484,28,330,1
2022-10-21,46,1224,456,0,2272,4828,482,26,350,0
2022-10-22,57,1141,419,0,1916,4798,494,30,358,0
2022-10-23,42,1133,360,0,1984,4795,490,22,326,0
2022-10-24,71,1267,454,0,2311,5191,506,16,327,0
2022-10-25,63,1233,452,0,2425,5188,515,33,312,1
2022-10-26,61,1178,457,1,2374,5119,515,29,343,0
2022-10-27,51,1214,415,0,2350,4913,521,24,310,0
2022-10-28,49,988,391,0,2162,4804,495,26,328,0
2022-10-29,48,931,346,0,1874,4760,438,27,290,0
2022-10-30,30,1026,378,0,2038,5047,470,32,328,0
2022-10-31,51,1092,364,0,2128,5388,512,24,399,0
2022-11-01,67,1091,453,0,2559,5434,500,30,370,0
2022-11-02,54,1111,481,0,2665,5527,521,36,443,0
2022-11-03,40,1057,437,0,2710,5457,548,22,394,0
2022-11-04,58,1199,469,0,2594,5197,456,25,394,1
2022-11-05,47,986,386,0,2375,5110,467,18,316,0
2022-11-06,40,1014,427,0,2279,5212,508,17,347,0
2022-11-07,59,1150,514,0,2820,5889,517,16,412,0
2022-11-08,57,1166,442,0,3111,5801,508,21,383,0
2022-11-09,41,1231,435,1,2937,5616,498,19,371,1
2022-11-10,55,1159,454,0,2860,5921,489,26,373,0
2022-11-11,48,1165,407,0,2936,5986,470,22,349,0
2022-11-12,45,1064,426,0,2453,5796,463,15,404,0
2022-11-13,53,996,396,0,2359,5640,443,28,341,0
2022-11-14,50,1181,551,0,2235,5365,500,17,385,0
2022-11-15,68,887,408,0,1629,4365,524,35,328,0
2022-11-16,45,1216,495,0,3492,6228,598,32,444,0
2022-11-17,49,1253,501,0,3862,6079,563,18,400,0
2022-11-18,57,1145,454,0,3572,5694,580,22,372,2
2022-11-19,51,1138,322,0,3135,5810,483,30,370,2
2022-11-20,54,1215,407,0,3177,5755,478,21,393,1
2022-11-21,67,1364,477,0,3044,6211,518,46,347,0
2022-11-22,63,1290,443,0,3268,6117,590,42,357,0
2022-11-23,70,1274,484,0,3664,6135,533,56,381,0
2022-11-24,66,1202,476,0,3199,5479,569,32,347,0
2022-11-25,50,1118,434,0,3014,5753,486,37,316,0
2022-11-26,53,1172,346,0,3116,5898,452,26,326,0
2022-11-27,70,1265,407,1,3392,6186,477,29,368,0
2022-11-28,80,1464,529,0,3386,6845,604,27,407,0
2022-11-29,70,1442,468,0,4018,6657,578,32,396,0
2022-11-30,74,1356,427,0,4312,6509,582,43,387,0
2022-12-01,74,1343,495,0,4159,6555,543,34,375,1
2022-12-02,67,1234,466,0,3897,6072,550,25,301,0
2022-12-03,57,1238,395,0,3277,6943,479,27,293,0
2022-12-04,53,1233,416,0,3124,6548,526,31,293,0
2022-12-05,76,1488,468,0,3262,6766,552,37,343,0
2022-12-06,66,1436,478,0,3701,6576,521,36,296,0
2022-12-07,76,1408,440,0,3900,6261,508,31,351,1
2022-12-08,59,1316,447,0,3833,6588,473,25,332,0
2022-12-09,66,1358,379,0,3552,6239,513,34,319,0
2022-12-10,69,1191,355,0,8929,5911,467,25,327,0
2022-12-11,65,1141,406,0,4882,6444,578,34,394,1
2022-12-12,87,1492,488,0,4226,7254,525,42,338,3
2022-12-13,79,1571,454,0,3875,7078,527,28,400,0
2022-12-14,87,1546,464,0,3721,6873,517,37,367,2
2022-12-15,67,1426,477,0,3706,6474,528,20,364,0
2022-12-16,67,1400,415,0,3622,6587,440,25,349,0
2022-12-17,72,1220,384,0,3455,6505,405,20,322,0
2022-12-18,56,1200,326,0,3231,6493,441,21,329,1
2022-12-19,83,1638,415,1,3905,7212,519,34,346,0
2022-12-20,66,1603,421,0,3857,7247,492,24,306,1
2022-12-21,74,1546,407,0,4086,7284,455,23,335,0
2022-12-22,76,1600,391,0,3868,7270,476,32,304,0
2022-12-23,65,1509,366,0,3355,6849,418,33,261,0
2022-12-24,80,1206,273,0,2851,6044,383,26,239,0
2022-12-25,56,1030,311,1,2369,5948,374,22,254,0
2022-12-26,54,1378,324,0,3021,6478,444,26,338,1
2022-12-27,79,1430,386,0,3375,7287,479,35,284,0
2022-12-28,67,1488,402,0,3565,7383,493,35,323,0
2022-12-29,75,1372,388,0,3476,7286,495,27,305,0
2022-12-30,61,1320,373,0,3168,6967,477,42,299,0
2022-12-31,52,1215,340,0,2688,6219,405,42,303,1
2023-01-01,69,1141,333,1,2521,6186,399,25,273,0
2023-01-02,57,1444,429,1,3043,7117,487,22,343,0
2023-01-03,73,1474,471,0,3336,7183,541,35,427,1
2023-01-04,73,1553,485,0,3339,7014,489,24,407,0
2023-01-05,85,1622,432,0,3227,6590,577,21,366,0
2023-01-06,53,1427,564,0,2863,6323,551,26,346,0
2023-01-07,47,1306,574,0,2518,6029,499,20,315,0
2023-01-08,42,1226,468,0,2318,5798,494,28,310,0
2023-01-09,66,1389,470,0,2640,6204,522,25,371,0
2023-01-10,43,1241,442,1,2590,5960,495,33,359,0
2023-01-11,41,1239,522,0,2448,6006,546,32,340,0
2023-01-12,68,1243,411,0,2499,5535,650,42,333,0
2023-01-13,40,1124,414,0,2268,5308,508,22,393,0
2023-01-14,41,1011,360,0,2110,5188,441,22,350,0
2023-01-15,43,978,362,0,1955,5303,456,19,302,0
2023-01-16,50,1097,410,0,2145,5819,528,26,369,0
2023-01-17,44,1149,482,0,2279,5705,531,23,362,0
2023-01-18,52,1126,497,0,2391,5973,536,22,377,0
2023-01-19,28,1092,466,0,2314,5161,515,23,324,0
2023-01-20,26,1040,400,0,2080,4998,512,24,350,0
2023-01-21,25,913,366,0,1917,4869,419,12,297,0
2023-01-22,24,873,386,0,1844,4920,520,23,301,0
2023-01-23,29,999,459,0,2256,5052,511,19,366,0
2023-01-24,22,1126,479,0,2428,5070,504,21,335,0
2023-01-25,48,1010,426,0,2339,5105,498,24,326,0
2023-01-26,30,1037,434,0,2370,4909,441,22,303,0
2023-01-27,27,1013,381,0,2353,4424,411,20,326,0
2023-01-28,26,979,381,0,2034,4772,433,23,298,0
2023-01-29,32,1000,395,1,1944,4675,485,11,326,0
2023-01-30,41,1095,446,0,2327,4914,495,22,327,1
2023-01-31,34,1146,441,0,2526,4806,498,25,339,1
2023-02-01,42,1087,444,0,2146,5031,490,18,324,0
2023-02-02,30,1178,454,0,2234,4794,498,25,276,0
2023-02-03,31,1052,468,0,2287,4670,445,21,319,0
2023-02-04,31,983,344,0,2099,4694,396,15,260,0
2023-02-05,35,1002,417,0,2094,4872,406,33,307,0
2023-02-06,31,1136,480,0,2528,5334,496,30,349,0
2023-02-07,42,1124,427,1,2795,5149,519,34,303,0
2023-02-08,41,1169,389,0,2695,5007,525,44,321,0
2023-02-09,32,1198,418,2,2269,5045,528,28,360,0
2023-02-10,43,1011,393,0,2314,5010,483,23,322,0
2023-02-11,26,1041,373,0,2197,5111,428,23,250,0
2023-02-12,36,974,365,0,2075,4856,462,17,322,0
2023-02-13,35,1059,435,0,2427,5068,494,31,359,0
2023-02-14,31,1157,373,0,2574,5063,503,25,297,0
2023-02-15,40,1159,391,0,2629,5173,545,25,299,0
2023-02-16,43,1154,416,1,2580,5028,435,25,339,1
2023-02-17,43,1081,445,0,2449,5039,487,34,326,0
2023-02-18,33,990,416,0,2231,4677,396,21,323,0
2023-02-19,29,985,363,0,2207,5089,490,18,309,0
2023-02-20,37,1249,447,0,2674,5018,530,32,329,0
2023-02-21,35,1256,496,0,2701,5266,486,19,330,0
2023-02-22,38,1173,439,1,2716,5376,546,29,330,0
2023-02-23,27,1163,430,0,2420,5054,480,17,335,0
2023-02-24,33,1132,397,0,2315,4711,478,26,282,0
2023-02-25,20,1037,327,0,2289,4850,494,15,261,1
2023-02-26,28,1064,415,0,2257,4908,480,33,269,0
2023-02-27,24,1180,450,0,2658,4857,555,27,338,0
2023-02-28,41,1095,487,0,2797,4924,822,24,343,0
2023-03-01,35,1052,450,0,2629,4945,690,31,334,0
2023-03-02,46,1200,414,0,2509,4988,515,27,337,0
2023-03-03,27,1051,414,0,2553,4669,460,13,320,0
2023-03-04,36,986,429,0,2150,4662,437,13,326,0
2023-03-05,29,955,472,0,2131,4435,476,27,323,0
2023-03-06,31,1097,474,0,2511,5075,516,28,370,0
2023-03-07,37,1067,525,0,2748,4897,532,21,369,0
2023-03-08,22,1059,507,0,2365,4841,495,16,353,0
2023-03-09,25,1139,480,0,2356,5056,561,28,322,1
2023-03-10,35,1112,477,0,2344,5023,465,21,337,0
2023-03-11,39,878,460,0,2002,4728,435,20,343,0
2023-03-12,32,912,545,0,2003,4790,473,20,339,0
2023-03-13,39,1134,477,0,2367,4959,526,23,388,0
2023-03-14,30,1158,542,0,2549,5177,510,31,370,0
2023-03-15,27,1022,481,1,2553,5134,478,16,395,0
2023-03-16,36,1077,428,0,2410,4677,497,34,366,0
2023-03-17,24,1012,464,0,2276,4755,469,16,386,0
2023-03-18,40,937,395,0,1998,4489,407,23,341,0
2023-03-19,30,941,424,0,2053,5019,463,20,371,0
2023-03-20,26,1085,492,0,2563,5275,560,47,394,3
2023-03-21,36,1062,515,0,2531,5269,580,22,345,0
2023-03-22,32,1092,458,0,2654,4940,556,19,425,0
2023-03-23,36,1064,473,0,2612,4696,494,22,363,0
2023-03-24,28,898,397,0,2410,7500,476,24,318,0
2023-03-25,26,910,364,0,2212,4903,425,30,331,0
2023-03-26,20,850,389,0,2064,4502,469,25,335,0
2023-03-27,44,1057,460,0,2560,4863,466,43,357,0
2023-03-28,19,1054,482,0,2478,5043,482,19,363,0
2023-03-29,30,1089,454,0,2214,4825,454,21,325,0
2023-03-30,31,1131,432,0,2271,4683,476,20,314,0
2023-03-31,38,951,409,0,2189,4556,455,26,257,0
2023-04-01,18,886,360,0,2309,4289,417,26,237,0
2023-04-02,24,941,402,0,2230,4522,457,28,237,1
2023-04-03,28,1003,431,0,2460,4578,488,27,340,0
2023-04-04,25,970,416,0,2427,4493,496,28,327,0
2023-04-05,23,982,433,0,2264,4364,413,40,299,0
2023-04-06,23,946,380,1,2212,4448,467,26,297,0
2023-04-07,31,831,358,0,2080,4288,467,14,278,0
2023-04-08,31,832,344,0,2041,4053,446,17,281,0
2023-04-09,17,803,356,0,1893,4037,498,20,285,0
2023-04-10,23,911,461,0,2227,4436,511,21,307,0
2023-04-11,30,1032,497,0,2590,4418,504,29,329,0
2023-04-12,39,1019,478,1,2376,4370,428,27,311,0
2023-04-13,41,1005,483,1,2303,4324,468,22,329,0
2023-04-14,28,944,425,0,2101,4142,375,26,268,1
2023-04-15,38,855,412,0,1769,4024,389,28,249,0
2023-04-16,32,873,400,0,1732,4186,444,36,267,1
2023-04-17,44,1017,463,0,2161,4387,429,39,336,0
2023-04-18,25,1127,475,0,2235,4410,445,33,352,0
2023-04-19,30,1114,450,0,2191,4230,474,33,313,1
2023-04-20,25,1043,449,1,2074,4174,472,37,297,1
2023-04-21,28,938,420,0,1972,4093,433,20,287,0
2023-04-22,33,883,382,0,1731,3972,468,19,300,0
2023-04-23,37,959,395,0,1694,4096,487,36,281,0
2023-04-24,26,1147,452,0,2079,4493,532,39,281,0
2023-04-25,19,1103,463,0,2138,4326,432,35,328,0
2023-04-26,20,1076,450,0,2122,4238,461,31,312,0
2023-04-27,26,1013,426,0,2185,4377,485,39,285,0
2023-04-28,23,1028,365,0,1985,4146,454,22,233,0
2023-04-29,20,906,345,0,1679,3946,374,25,248,0
2023-04-30,26,829,367,0,1703,3974,406,28,249,1
2023-05-01,26,981,446,0,2041,4142,436,21,283,0
2023-05-02,29,1074,441,0,2348,4196,469,34,290,0
2023-05-03,36,1094,421,0,2130,4270,433,41,280,1
2023-05-04,22,1106,411,0,2122,4234,498,26,326,0
2023-05-05,25,944,332,0,1896,4050,447,30,356,1
2023-05-06,28,869,338,0,1763,3787,375,33,267,0
2023-05-07,21,843,430,0,1680,4105,442,17,287,0
