Date,"Acute exacerbation of chronic obstructive pulmonary disease","Paracetamol","1580 influenza pandemic","Spanish flu","2017–2018 United States flu season","2007 Bernard Matthews H5N1 outbreak","2006 H5N1 outbreak in India","2008 H5N1 outbreak in West Bengal","Antigen","1977 Russian flu"
2023-03-04,66,4098,0,2224,8,1,0,0,482,177
2023-03-05,80,4133,0,2429,6,3,3,4,481,185
2023-03-06,80,4444,0,2479,8,3,4,9,586,152
2023-03-07,78,4718,0,2756,15,7,8,5,643,204
2023-03-08,81,4529,0,2543,9,4,4,5,573,187
2023-03-09,74,4407,0,2624,8,5,1,3,610,200
2023-03-10,90,4274,0,2335,16,7,4,7,553,170
2023-03-11,67,3921,0,2736,12,1,0,1,480,167
2023-03-12,70,4091,0,2749,16,5,3,2,428,141
2023-03-13,95,4453,0,2568,8,9,5,2,616,142
2023-03-14,97,4385,0,2519,8,6,4,3,738,196
2023-03-15,67,4401,0,2418,10,8,1,2,710,139
2023-03-16,87,4351,0,2275,18,2,2,5,616,165
2023-03-17,81,4210,0,2598,5,4,3,2,564,158
2023-03-18,75,4208,0,2336,9,3,3,2,454,128
2023-03-19,84,4229,0,2959,7,9,4,6,514,181
2023-03-20,114,4551,0,2737,16,2,0,4,603,145
2023-03-21,118,4699,0,2566,14,5,1,5,557,128
2023-03-22,99,4456,0,2570,3,2,3,2,590,175
2023-03-23,106,4420,0,2424,11,4,1,0,556,139
2023-03-24,86,4224,0,2182,2,4,3,1,618,95
2023-03-25,83,4105,0,2206,5,5,3,3,477,146
2023-03-26,88,4282,0,2188,15,4,2,2,482,152
2023-03-27,81,4743,0,2353,5,1,1,1,663,153
2023-03-28,116,4722,0,2834,11,2,3,1,615,215
2023-03-29,88,4642,0,2323,8,4,0,5,600,114
2023-03-30,133,4617,0,2200,9,2,4,0,548,120
2023-03-31,78,4344,0,1948,7,2,5,2,501,121
2023-04-01,79,4015,0,1721,6,2,3,4,437,119
2023-04-02,68,4262,0,2114,7,5,2,3,459,130
2023-04-03,78,4468,0,2007,12,3,2,6,540,180
2023-04-04,90,4562,0,2133,5,1,2,1,515,104
2023-04-05,88,4298,0,1919,6,6,5,2,482,261
2023-04-06,87,3981,0,1846,6,3,2,5,464,124
2023-04-07,71,3801,0,1815,5,5,3,1,382,139
2023-04-08,79,3855,0,1755,9,3,0,1,353,123
2023-04-09,53,4095,0,1907,3,1,1,4,370,115
2023-04-10,82,4748,0,2047,4,5,2,2,556,132
2023-04-11,103,4879,0,1943,11,4,2,2,582,107
2023-04-12,75,4453,0,1996,9,2,1,2,650,113
2023-04-13,75,4416,0,1897,5,4,3,4,542,90
2023-04-14,60,3927,0,1827,9,4,9,1,498,120
2023-04-15,68,3591,0,1663,7,0,3,1,364,113
2023-04-16,62,3709,0,1750,9,0,3,1,440,105
2023-04-17,80,4071,0,2016,5,2,1,2,658,108
2023-04-18,60,4200,0,2086,7,1,0,3,587,139
2023-04-19,98,4106,0,2076,9,3,4,3,629,105
2023-04-20,91,4262,0,1821,10,1,4,2,591,111
2023-04-21,71,3984,0,1782,4,1,3,0,506,93
2023-04-22,69,3939,0,1663,9,2,1,2,464,105
2023-04-23,72,3969,0,1766,15,9,1,1,434,148
2023-04-24,88,4640,0,2201,5,6,10,4,593,172
2023-04-25,85,4523,0,2062,0,6,1,1,625,143
2023-04-26,103,4604,0,2060,9,4,4,1,704,137
2023-04-27,66,4389,0,1957,12,4,6,4,564,103
2023-04-28,82,3967,0,1759,4,1,4,2,506,89
2023-04-29,68,3967,0,1602,10,6,3,3,613,101
2023-04-30,51,3879,0,1922,3,2,5,1,400,97
2023-05-01,96,4100,0,2079,11,2,1,0,478,98
2023-05-02,98,4195,0,2009,9,2,2,1,566,124
2023-05-03,99,5106,0,1964,10,3,2,1,610,81
2023-05-04,86,4901,0,2063,11,5,2,1,622,98
2023-05-05,76,4267,0,3431,17,1,1,2,528,155
2023-05-06,55,3793,0,2467,9,3,1,1,455,136
2023-05-07,57,3960,0,2183,11,6,1,1,482,120
2023-05-08,80,4282,0,2326,16,1,2,1,601,130
2023-05-09,98,4371,0,2261,13,3,4,4,573,115
2023-05-10,67,4266,0,2065,14,7,0,3,628,107
2023-05-11,89,4226,0,1994,8,4,2,2,589,109
2023-05-12,70,3994,0,1925,10,3,1,3,531,115
2023-05-13,73,3658,0,1679,5,4,1,0,453,100
2023-05-14,65,3837,0,1809,8,8,0,2,532,100
2023-05-15,107,4540,0,2073,7,6,6,0,548,101
2023-05-16,93,4273,0,2073,12,4,6,3,703,93
2023-05-17,90,4208,0,1946,11,1,3,2,546,81
2023-05-18,108,4555,0,1910,11,7,2,6,604,115
2023-05-19,78,4155,0,1807,8,9,4,4,497,78
2023-05-20,73,3800,0,1638,10,4,1,2,498,84
2023-05-21,71,3772,17,1935,13,3,1,0,449,98
2023-05-22,89,4129,2,1954,10,0,3,4,561,84
2023-05-23,97,4190,3,1928,33,4,2,1,698,128
2023-05-24,90,4143,1,1820,17,2,1,2,596,107
2023-05-25,83,4137,5,1814,5,2,7,1,544,118
2023-05-26,87,4240,3,1650,9,0,0,0,582,80
2023-05-27,60,3551,2,1609,6,2,3,1,452,93
2023-05-28,77,3588,2,1667,7,0,1,3,413,88
2023-05-29,90,3907,8,1920,12,8,2,1,488,98
2023-05-30,96,3951,3,1897,19,4,3,2,580,114
2023-05-31,70,3984,2,1901,6,3,4,7,604,97
2023-06-01,76,3688,3,1646,11,3,2,4,527,125
2023-06-02,74,3943,0,1568,7,2,5,2,492,84
2023-06-03,68,3554,3,1584,8,5,3,2,383,90
2023-06-04,58,3710,0,1657,10,5,7,4,406,77
2023-06-05,64,4063,4,1657,11,5,1,1,516,98
2023-06-06,73,4026,1,1664,8,3,4,7,551,89
2023-06-07,98,3899,1,2030,15,2,2,7,584,79
2023-06-08,71,3888,1,1670,5,3,3,3,583,91
2023-06-09,75,3885,4,1552,4,1,1,2,489,83
2023-06-10,59,3518,0,1432,5,0,0,1,424,79
2023-06-11,53,3705,0,1597,10,2,2,2,448,101
2023-06-12,59,3995,2,1605,7,4,7,6,556,116
2023-06-13,92,3863,1,1694,6,1,0,1,560,112
2023-06-14,84,3999,5,1712,10,3,6,14,526,129
2023-06-15,92,3858,3,1749,4,5,1,0,560,104
2023-06-16,72,3636,0,1875,3,7,1,3,483,182
2023-06-17,61,3581,2,1656,8,5,2,3,397,170
2023-06-18,59,3680,2,1926,4,3,0,0,412,140
2023-06-19,80,3937,4,2149,5,5,2,4,498,154
2023-06-20,77,4110,4,1823,9,4,2,2,523,155
2023-06-21,92,4405,2,1744,8,3,6,8,545,211
2023-06-22,85,4032,2,1612,10,1,4,3,425,277
2023-06-23,122,3768,5,1636,6,2,7,11,462,130
2023-06-24,66,3284,0,1661,9,1,3,7,376,99
2023-06-25,43,3379,4,1755,6,2,0,3,319,113
2023-06-26,80,3701,1,1712,5,8,0,2,366,110
2023-06-27,58,3757,7,1731,6,8,6,4,421,132
2023-06-28,90,3735,2,1794,3,3,3,3,461,118
2023-06-29,69,3632,0,1658,8,3,4,2,453,96
2023-06-30,79,3397,0,1518,18,3,4,0,401,82
2023-07-01,61,3177,10,1489,4,4,1,1,276,64
2023-07-02,59,3357,1,1653,2,3,1,1,365,80
2023-07-03,76,3649,5,1624,4,1,0,1,451,81
2023-07-04,85,3622,3,1661,9,3,3,4,411,115
2023-07-05,85,4391,2,1758,2,4,1,0,463,105
2023-07-06,102,3844,0,1793,7,8,1,0,408,82
2023-07-07,75,3904,0,1394,3,7,3,2,400,78
2023-07-08,85,3871,1,1485,6,3,2,7,334,92
2023-07-09,61,3900,1,1624,7,3,5,4,319,127
2023-07-10,87,4275,5,1564,7,4,4,1,490,100
2023-07-11,72,4122,1,1659,8,8,1,3,487,89
2023-07-12,73,3848,1,1447,3,4,1,4,524,93
2023-07-13,53,3928,1,1438,15,3,1,7,484,83
2023-07-14,71,3799,2,1591,6,4,6,0,386,96
2023-07-15,59,3513,1,1427,5,4,0,1,311,92
2023-07-16,57,3932,1,1615,12,6,2,2,336,110
2023-07-17,72,3892,0,1759,8,7,4,5,511,127
2023-07-18,76,4197,2,1648,5,10,7,2,410,124
2023-07-19,65,3854,8,1570,2,5,0,4,458,80
2023-07-20,56,3909,2,1582,2,2,6,3,464,88
2023-07-21,78,3679,3,1561,5,3,1,2,444,71
2023-07-22,48,3591,3,1518,19,0,0,4,388,81
2023-07-23,46,3833,1,1732,6,2,1,0,387,103
2023-07-24,41,3923,3,1734,15,3,3,9,486,102
2023-07-25,66,4432,2,1768,9,9,4,9,530,131
2023-07-26,77,4677,2,1565,9,3,4,3,387,334
2023-07-27,64,4188,2,1666,7,2,2,2,442,135
2023-07-28,69,3762,0,1595,4,5,2,1,414,93
2023-07-29,62,3885,2,1626,3,1,0,1,423,95
2023-07-30,63,3683,0,1709,4,1,6,3,321,100
2023-07-31,72,4168,6,1800,7,4,3,2,454,99
2023-08-01,69,4230,2,1769,12,5,4,5,473,77
2023-08-02,63,4240,0,1836,11,5,3,4,447,102
2023-08-03,54,3990,0,1677,6,9,1,5,432,126
2023-08-04,50,3861,7,1574,7,8,4,3,442,109
2023-08-05,33,3516,0,1712,3,3,5,4,374,95
2023-08-06,48,3797,1,1677,4,4,0,1,366,104
2023-08-07,62,3922,2,1736,5,2,2,1,493,100
2023-08-08,78,3986,3,1705,6,1,2,10,478,90
2023-08-09,64,4178,1,1595,4,2,2,4,526,104
2023-08-10,82,4157,2,1675,6,4,2,5,518,93
2023-08-11,70,4072,3,1622,0,0,2,1,441,95
2023-08-12,48,3915,0,1618,4,3,2,1,374,117
2023-08-13,53,3953,0,1691,1,3,3,1,370,98
2023-08-14,72,4251,1,1753,5,1,0,0,461,81
2023-08-15,58,4160,2,1821,11,3,2,2,417,78
2023-08-16,72,4420,0,1626,7,4,4,1,552,87
2023-08-17,61,4311,1,1901,11,3,4,5,500,86
2023-08-18,51,4136,3,1984,5,4,3,2,440,115
2023-08-19,57,4258,0,1516,6,3,2,0,327,113
2023-08-20,61,4153,1,2047,3,3,3,4,445,117
2023-08-21,75,4719,5,1905,10,3,4,3,465,105
2023-08-22,56,5087,3,1916,11,3,8,4,482,103
2023-08-23,65,4558,2,1803,11,3,4,3,471,110
2023-08-24,62,4496,0,2020,15,6,5,5,479,97
2023-08-25,57,4197,10,1776,6,2,1,3,386,95
2023-08-26,49,4052,3,1714,8,7,3,1,344,139
2023-08-27,60,3934,1,1809,5,4,1,3,363,104
2023-08-28,74,4416,2,1795,18,4,0,0,363,142
2023-08-29,65,4359,1,1786,5,3,3,2,426,85
2023-08-30,55,4325,4,1980,33,21,1,1,451,109
2023-08-31,61,4182,2,1773,5,5,3,4,448,95
2023-09-01,82,4015,1,1730,11,0,1,2,435,95
2023-09-02,66,3910,0,2036,5,5,1,1,331,73
2023-09-03,63,3968,1,1937,9,4,2,0,361,121
2023-09-04,67,4387,1,1937,7,9,4,3,462,95
2023-09-05,69,4284,1,2032,11,4,3,4,525,109
2023-09-06,51,4351,3,2011,12,1,13,5,483,102
2023-09-07,67,4270,0,2123,11,5,2,0,515,89
2023-09-08,65,4324,1,1897,9,7,2,3,443,94
2023-09-09,48,3950,0,1926,35,1,5,2,420,97
2023-09-10,46,4067,2,2081,8,2,1,2,431,97
2023-09-11,74,4495,0,2144,8,3,0,0,495,113
2023-09-12,77,4794,0,2236,7,3,0,1,539,103
2023-09-13,61,4669,0,2248,7,11,1,2,600,101
2023-09-14,70,4454,3,2264,17,4,4,4,566,98
2023-09-15,71,4092,4,2186,13,10,6,1,464,110
2023-09-16,65,4191,3,1897,12,3,2,3,437,118
2023-09-17,58,3908,2,1946,11,16,4,4,383,110
2023-09-18,71,4339,2,2238,9,7,0,4,471,299
2023-09-19,71,4697,6,2296,8,3,2,2,487,342
2023-09-20,92,4919,2,2192,11,7,1,1,502,142
2023-09-21,57,4756,8,2233,10,2,2,3,555,110
2023-09-22,58,4293,2,2201,12,2,0,3,510,98
2023-09-23,64,4228,2,2131,9,3,1,0,421,122
2023-09-24,61,4436,4,2123,13,5,1,3,436,129
2023-09-25,63,4906,3,2531,13,2,0,3,519,131
2023-09-26,68,4934,1,2947,10,2,3,1,547,141
2023-09-27,86,4456,10,2969,11,7,2,3,449,110
2023-09-28,57,4750,0,2575,4,3,1,1,543,117
2023-09-29,51,4171,0,2258,7,2,1,1,453,118
2023-09-30,60,4533,2,2035,5,4,2,1,366,110
2023-10-01,44,4435,0,2049,10,2,0,2,453,229
2023-10-02,54,4919,2,2282,9,0,2,0,571,200
2023-10-03,85,4826,4,2461,5,6,1,1,625,122
2023-10-04,72,4917,4,2577,9,7,3,4,675,119
2023-10-05,91,4656,5,2403,15,7,5,8,558,113
2023-10-06,57,4536,1,2178,11,3,4,2,481,95
2023-10-07,45,4209,2,2078,10,3,1,1,434,115
2023-10-08,72,4034,5,2146,6,2,3,2,408,93
2023-10-09,74,4675,3,2245,9,6,3,3,536,102
2023-10-10,77,4553,2,2506,13,3,1,1,607,100
2023-10-11,93,4458,1,2296,11,5,4,6,587,112
2023-10-12,86,4366,1,2226,6,6,3,2,547,108
2023-10-13,62,4328,0,2706,7,3,2,3,515,121
2023-10-14,81,4608,0,2350,5,5,3,1,369,114
2023-10-15,61,4648,2,2350,7,7,2,2,394,90
2023-10-16,74,4834,6,2153,10,3,2,1,565,99
2023-10-17,79,4648,4,2406,6,7,0,4,584,99
2023-10-18,69,4538,1,2238,8,6,5,2,610,101
2023-10-19,75,4677,1,2324,11,4,0,1,543,113
2023-10-20,57,4575,0,2243,3,5,1,0,486,117
2023-10-21,65,4089,1,1921,7,5,2,0,380,108
2023-10-22,68,3918,0,2049,15,1,0,3,460,111
2023-10-23,57,4571,2,2330,7,5,1,6,484,116
2023-10-24,66,4973,1,2398,7,2,0,0,535,118
2023-10-25,78,4864,4,2203,8,7,3,4,623,99
2023-10-26,86,4692,5,2174,10,1,3,2,602,104
2023-10-27,74,4285,2,2001,15,4,4,11,444,85
2023-10-28,60,4049,1,1926,17,2,1,2,445,99
2023-10-29,65,4806,1,2003,10,2,0,9,469,123
2023-10-30,78,4910,6,2317,9,3,1,2,551,96
2023-10-31,61,4821,3,2908,7,4,2,3,497,214
2023-11-01,71,5046,3,2315,10,5,3,3,586,120
2023-11-02,71,4987,4,2368,16,10,4,4,585,117
2023-11-03,77,4641,1,2194,1,3,2,2,534,90
2023-11-04,49,4275,0,1958,4,6,1,0,455,100
2023-11-05,48,4124,1,2098,4,3,1,0,488,108
2023-11-06,103,4531,3,2313,7,1,2,1,585,124
2023-11-07,79,4672,0,2531,12,4,0,1,629,98
2023-11-08,76,4929,0,2478,4,7,7,3,634,88
2023-11-09,97,4585,4,2537,4,7,6,5,568,110
2023-11-10,66,4464,1,2390,2,6,3,6,438,93
2023-11-11,70,3890,1,2683,6,9,2,1,371,102
2023-11-12,58,4047,1,2979,8,11,0,2,382,199
2023-11-13,76,4434,5,2583,4,6,0,1,552,169
2023-11-14,87,4574,3,2605,12,4,6,1,562,129
2023-11-15,57,4441,2,2519,9,7,4,3,569,105
2023-11-16,76,4521,3,2430,8,6,1,6,520,129
2023-11-17,71,4219,2,2359,5,4,1,1,488,106
2023-11-18,60,4187,3,1980,14,2,1,1,373,84
2023-11-19,61,3936,3,2304,3,2,2,0,411,121
2023-11-20,94,4671,10,2530,9,16,6,2,496,109
2023-11-21,68,4305,3,2463,5,3,4,2,601,133
2023-11-22,54,4519,2,2464,10,3,3,2,593,236
2023-11-23,58,4190,1,2265,19,6,1,1,519,201
2023-11-24,71,4170,2,2339,12,10,3,1,425,114
2023-11-25,71,3939,2,2193,11,5,1,1,391,123
2023-11-26,54,3992,2,2370,10,4,3,2,386,137
2023-11-27,91,4340,4,2933,16,13,4,2,561,325
2023-11-28,77,4546,4,2710,10,6,3,4,555,205
2023-11-29,98,4445,2,2548,9,1,0,0,554,145
2023-11-30,76,4577,0,2421,5,6,3,1,528,123
2023-12-01,67,4946,3,2254,4,1,2,1,577,124
2023-12-02,63,4395,3,2101,15,3,4,2,460,115
2023-12-03,59,4422,5,2214,8,2,1,2,489,116
2023-12-04,69,4622,3,2294,8,2,1,0,563,108
2023-12-05,73,4830,1,2374,9,2,1,2,518,119
2023-12-06,77,4883,4,2522,2,4,0,2,542,117
2023-12-07,73,4801,1,2334,4,8,1,6,544,109
2023-12-08,59,4826,0,2361,10,15,1,4,504,101
2023-12-09,73,4551,0,2255,5,16,0,0,430,109
2023-12-10,64,4816,2,2588,18,8,1,1,455,155
2023-12-11,79,5218,1,2474,6,5,2,1,546,134
2023-12-12,72,5396,6,2455,15,18,2,6,644,162
2023-12-13,76,5316,2,2362,4,7,3,1,611,130
2023-12-14,73,5152,0,2461,14,7,2,1,535,127
2023-12-15,66,4926,5,2141,6,8,1,0,449,116
2023-12-16,61,4651,2,2034,5,5,2,0,430,113
2023-12-17,49,4909,4,2019,1,4,1,4,494,117
2023-12-18,87,5453,7,2373,5,2,1,2,522,113
2023-12-19,69,5157,4,2246,1,9,1,3,544,136
2023-12-20,72,5280,4,2346,5,4,0,0,516,125
2023-12-21,64,4939,8,2406,4,6,1,4,473,200
2023-12-22,54,4544,7,2443,4,5,3,5,393,132
2023-12-23,61,4804,2,2415,9,10,1,0,405,143
2023-12-24,55,4573,3,2313,69,12,5,3,400,112
2023-12-25,64,4561,13,2341,308,13,0,2,331,127
2023-12-26,71,5040,2,2308,24,16,3,1,389,132
2023-12-27,76,5271,6,2332,7,6,1,2,476,118
2023-12-28,83,5338,6,2519,10,7,1,1,434,148
2023-12-29,59,5161,8,2293,4,9,1,5,413,153
2023-12-30,57,5156,3,2412,2,2,0,2,368,129
2023-12-31,61,4816,2,2308,6,1,1,1,332,122
2024-01-01,51,4797,4,2525,4,4,1,0,354,120
2024-01-02,82,5245,4,2430,8,3,3,9,478,135
2024-01-03,98,5787,9,2610,15,7,5,2,499,182
2024-01-04,100,5519,9,2819,8,5,1,1,527,169
2024-01-05,73,5122,10,2509,7,3,2,2,522,151
2024-01-06,60,4742,6,2415,12,10,1,0,474,129
2024-01-07,74,4986,3,2440,5,5,4,4,494,157
2024-01-08,98,6698,9,2418,13,0,0,1,585,140
2024-01-09,101,5706,5,2513,7,6,2,0,651,125
2024-01-10,117,5363,6,2549,16,7,3,3,652,131
2024-01-11,91,5011,5,2690,4,32,1,5,615,133
2024-01-12,76,4759,7,2478,12,18,0,2,588,116
2024-01-13,61,4552,5,2177,9,10,0,0,464,144
2024-01-14,69,4745,8,2358,12,10,6,5,521,155
2024-01-15,74,5170,4,2422,6,10,3,3,564,137
2024-01-16,81,5062,3,2578,11,7,1,6,667,143
2024-01-17,76,5062,4,3325,9,7,2,9,708,182
2024-01-18,76,5070,4,2856,19,6,9,7,665,169
2024-01-19,66,4907,6,2488,14,4,4,4,538,157
2024-01-20,41,4724,5,2332,8,0,4,0,499,120
2024-01-21,53,4852,7,2495,8,2,6,1,537,150
2024-01-22,64,4935,4,2667,15,5,5,3,613,137
2024-01-23,84,4985,4,2705,11,3,2,3,661,136
2024-01-24,80,4736,4,2512,10,4,3,3,669,139
2024-01-25,67,5019,10,2692,7,2,2,2,631,130
2024-01-26,59,4660,8,2538,9,4,3,0,575,128
2024-01-27,55,4660,1,2273,9,6,2,0,457,119
2024-01-28,57,4842,3,2554,6,4,0,3,523,106
2024-01-29,73,5216,5,2668,6,4,0,3,702,117
2024-01-30,85,5052,3,2695,4,1,2,2,672,118
2024-01-31,70,5095,5,2657,4,4,0,0,647,169
2024-02-01,71,4664,11,2462,11,3,2,3,601,517
2024-02-02,68,4796,2,2560,6,6,1,3,531,192
2024-02-03,59,4518,4,2141,6,5,0,2,401,117
2024-02-04,74,4518,8,2597,10,2,2,2,487,133
2024-02-05,76,4959,5,2502,9,3,1,2,527,118
2024-02-06,94,5152,3,2441,9,3,0,2,566,115
2024-02-07,93,5173,6,2522,2,1,3,2,576,124
2024-02-08,83,5060,7,2455,11,2,4,2,530,110
2024-02-09,80,4487,1,2507,6,8,1,1,501,95
2024-02-10,54,4452,5,2005,6,2,0,1,411,93
2024-02-11,71,4495,3,3126,7,2,2,2,434,132
2024-02-12,78,4842,6,2523,2,3,3,6,583,134
2024-02-13,77,5070,5,2406,3,3,1,2,568,115
2024-02-14,74,4602,8,2329,3,1,0,7,509,116
2024-02-15,80,4973,2,2471,4,7,1,0,508,124
2024-02-16,65,4806,2,2308,3,4,1,5,462,94
2024-02-17,59,4483,4,2138,2,0,4,3,405,136
2024-02-18,65,4769,12,2344,4,2,3,1,412,129
2024-02-19,81,4855,9,2552,3,9,2,1,592,123
2024-02-20,73,5160,8,2582,3,3,4,2,610,105
2024-02-21,75,5223,3,2696,6,4,5,2,543,92
2024-02-22,97,4963,8,2405,9,3,0,0,566,125
2024-02-23,81,4665,7,2402,10,0,2,2,510,105
2024-02-24,67,4924,3,2207,4,6,0,3,449,105
2024-02-25,65,4851,4,2210,5,3,3,2,476,108
2024-02-26,76,5289,3,2638,5,4,2,2,656,139
2024-02-27,86,5842,6,2443,6,2,1,1,689,142
2024-02-28,79,5348,4,2515,7,7,2,5,705,120
2024-02-29,71,4975,1,2546,10,3,1,0,611,109
2024-03-01,62,4466,7,2558,6,1,1,0,609,109
2024-03-02,72,4513,9,2350,5,5,1,5,511,90
2024-03-03,67,4539,12,2480,10,4,1,1,557,122
2024-03-04,104,4785,6,14671,6,6,1,0,710,611
2024-03-05,84,4936,3,3069,7,3,1,1,774,146
2024-03-06,88,5145,4,2795,7,4,1,0,712,129
2024-03-07,90,5274,11,2648,11,5,4,5,709,138
2024-03-08,78,4478,4,2427,4,1,5,4,563,119
2024-03-09,60,4698,1,2265,8,1,1,0,490,111
2024-03-10,54,4598,7,2680,2,0,0,1,586,128
2024-03-11,75,5175,5,3227,6,4,2,2,651,134
2024-03-12,76,5113,8,2754,7,4,2,0,716,130
2024-03-13,83,5147,5,2839,3,3,3,2,679,114
2024-03-14,86,5243,4,2637,14,6,3,4,723,126
2024-03-15,86,4739,3,2190,40,1,2,4,621,97
2024-03-16,58,4382,10,2066,26,4,0,0,553,110
2024-03-17,81,4375,7,2190,7,1,6,4,566,118
2024-03-18,72,5174,5,2484,4,5,1,5,717,115
2024-03-19,94,5153,8,2515,11,1,0,3,731,125
2024-03-20,92,4886,0,2363,7,5,1,4,628,138
2024-03-21,83,4933,3,2316,10,2,3,1,677,89
2024-03-22,71,4711,5,2176,5,3,2,7,670,88
2024-03-23,85,4382,4,2061,11,2,0,1,502,116
2024-03-24,68,5743,1,2310,8,2,2,0,539,121
2024-03-25,88,4730,6,2396,14,3,3,2,601,115
2024-03-26,104,5031,5,2615,2,4,2,2,570,112
2024-03-27,79,4808,8,4043,4,6,3,2,559,109
2024-03-28,88,6018,10,2933,7,10,5,3,558,104
2024-03-29,68,4822,3,2070,13,3,0,0,447,100
2024-03-30,58,4542,6,1965,2,9,1,2,392,110
2024-03-31,56,4203,6,2113,5,2,0,6,415,99
2024-04-01,97,4411,4,2887,8,3,3,2,521,135
2024-04-02,81,4621,4,2600,5,2,1,1,525,141
2024-04-03,64,4648,1,2566,3,11,3,2,498,134
2024-04-04,59,4578,5,2652,6,7,3,0,608,129
2024-04-05,83,4374,1,2591,4,13,9,3,469,130
2024-04-06,55,4415,9,2104,8,7,7,2,433,129
2024-04-07,57,4343,5,2155,5,0,3,2,440,114
2024-04-08,59,4255,3,2564,6,3,1,1,510,146
2024-04-09,83,4221,7,2122,4,2,2,6,553,123
2024-04-10,80,4316,6,2258,12,2,2,4,453,112
2024-04-11,69,4222,6,2109,7,5,0,3,519,106
2024-04-12,70,4179,6,2110,4,2,2,1,532,118
2024-04-13,67,3860,4,1975,6,2,2,2,392,99
2024-04-14,46,3911,2,2043,5,4,1,2,473,89
2024-04-15,82,4679,2,2343,10,2,7,2,611,128
2024-04-16,98,4476,3,2335,2,5,0,0,645,86
2024-04-17,90,4640,7,2150,7,4,0,2,636,85
2024-04-18,68,4529,11,2385,4,4,3,4,662,97
2024-04-19,69,4237,4,2362,6,1,3,3,588,136
2024-04-20,54,4158,1,2188,3,2,4,1,502,115
2024-04-21,84,3968,4,2267,3,2,2,3,504,107
2024-04-22,84,5128,4,2467,8,4,4,1,694,129
2024-04-23,96,5317,7,3329,3,3,2,0,768,99
2024-04-24,77,4725,12,2439,7,3,1,2,645,123
2024-04-25,80,4776,2,2691,3,4,3,2,662,99
2024-04-26,64,4278,6,2448,5,0,5,5,567,95
2024-04-27,65,4267,2,2055,3,1,4,2,506,93
2024-04-28,68,4162,8,2381,8,0,3,1,512,94
2024-04-29,66,4597,6,2464,2,3,5,3,694,105
2024-04-30,81,4480,9,2516,7,4,7,3,708,108
2024-05-01,55,4675,2,3124,8,1,11,2,660,131
2024-05-02,74,4540,10,2483,8,4,4,3,744,133
2024-05-03,48,4291,5,2332,5,2,1,0,647,135
2024-05-04,55,4027,5,2268,8,4,1,2,528,136
2024-05-05,48,4146,8,2488,3,3,2,1,554,159
2024-05-06,75,4640,3,2380,12,0,2,0,680,112
2024-05-07,74,4644,2,2264,10,2,3,1,659,101
2024-05-08,74,4439,6,2526,8,4,6,4,750,131
2024-05-09,72,4212,11,2575,6,8,9,7,756,123
2024-05-10,71,3707,4,2545,7,5,16,5,573,152
2024-05-11,61,3506,7,2047,11,3,10,3,455,102
2024-05-12,76,3619,0,2257,1,0,10,3,478,84
2024-05-13,60,4136,6,2569,3,1,5,1,631,105
2024-05-14,88,4168,8,2349,9,7,5,2,651,97
2024-05-15,76,3990,5,2435,13,3,1,0,649,110
2024-05-16,79,3868,1,2255,2,1,1,4,650,130
2024-05-17,67,3598,3,2343,2,5,3,3,599,121
2024-05-18,55,3483,9,2124,1,4,7,3,404,99
2024-05-19,54,3565,5,2103,5,1,3,3,455,109
2024-05-20,72,3816,1,2385,8,2,8,2,637,107
2024-05-21,78,3924,6,2387,9,12,2,3,601,102
2024-05-22,77,3736,4,2438,5,8,4,1,574,127
2024-05-23,72,3717,5,2415,6,3,4,0,586,131
2024-05-24,63,3591,5,2217,8,2,1,1,555,146
2024-05-25,50,3532,6,2207,10,3,1,1,444,135
2024-05-26,46,3487,4,2276,3,3,3,3,443,131
2024-05-27,74,3808,2,2580,1,3,2,6,548,130
2024-05-28,75,3729,3,2520,13,1,3,8,577,137
2024-05-29,82,3745,3,2313,5,6,3,1,616,137
2024-05-30,76,3635,8,2299,4,3,2,7,625,136
2024-05-31,73,3598,3,2112,3,3,2,6,539,108
2024-06-01,46,3219,2,2020,3,3,0,2,422,93
2024-06-02,78,3331,4,2369,9,0,4,1,418,99
2024-06-03,45,3620,5,2421,16,1,4,2,495,155
2024-06-04,67,3534,3,2516,5,2,1,3,503,180
2024-06-05,68,3547,1,2526,4,2,2,0,530,161
2024-06-06,54,3414,10,2877,8,6,4,6,524,232
2024-06-07,69,3266,4,2266,12,8,2,4,524,172
2024-06-08,60,3284,3,2255,5,0,0,1,477,136
2024-06-09,70,3300,9,2539,4,6,4,2,404,141
2024-06-10,70,3425,13,2272,10,6,2,1,538,124
2024-06-11,115,3520,3,2361,16,5,0,6,596,143
2024-06-12,76,3608,7,2179,4,13,4,2,602,116
2024-06-13,61,3438,6,2198,4,5,4,0,531,112
2024-06-14,44,3277,4,2292,9,5,1,2,471,120
2024-06-15,54,3044,4,1963,3,5,2,1,387,81
2024-06-16,50,3001,3,2081,3,2,1,1,361,134
2024-06-17,64,3451,3,2212,6,2,3,1,494,139
2024-06-18,62,3654,2,2225,13,2,2,4,508,166
2024-06-19,67,3666,1,2226,8,7,2,5,531,114
2024-06-20,59,3702,4,2088,13,4,3,1,499,124
2024-06-21,50,3696,3,2126,14,1,4,0,456,117
2024-06-22,39,3548,2,2014,40,5,2,2,452,94
2024-06-23,63,4205,1,2189,8,5,1,0,410,164
